,tweet,label
1680,@BooWinter_ nanana down down~~,Sadness
1681,The tears come but you are not alone. There are many out there like you. Do not dwell on your past. Do not dwell on… https://t.co/NpP4E6nh6M,Sadness
1682,/t keep my mouth shut and not talk about it because its depressing and goes beyond this even and you can't fucking… https://t.co/avlEtHZQnI,Sadness
1683,@Suzan79582947 Dear Susan such unbelievable pain and sadness. Take care,Sadness
1684,"""No one notices your tears 

  No one notices your sadness

  No one notices your pain

  But they all notice your mistakes.""",Sadness
1685,@Marsubinnie time of sorrow,Sadness
1686,@gioguy_24 To be honest… misery loves company,Sadness
1687,@baaythak They are not thrown they are falling down because they were hiding in the landing gear to get away,Sadness
1688,"//The amount of joy and sadness in my heart right now 

12 hours total of driving was worth seeing my best friend i… https://t.co/AwFU8rLHv4",Sadness
1689,And put you out of your misery,Sadness
1690,"Sometimes the only solution is letting everything and everyone go and starting a new life elsewhere, somewhere you'… https://t.co/f4VktRc9ID",Sadness
1691,@EboneyIsFit Misery loves company,Sadness
1692,@hellxkitty__ Sadness,Sadness
1693,@keplerswap There will be imperfections in the lives of all people. The man who is so full will ask him about his i… https://t.co/CBZG0u4JhI,Sadness
1694,@GuyGrewal @AlexIB20 @SimonHa56798569 @G_Financial_Inc @londonborn3 @tom_the_bomb__ @paul_rx8 @moneyroots1234… https://t.co/SSVjNjHvEF,Sadness
1695,Too many people never happy unless they are miserable. That plus misery loves company makes for a bad combination.,Sadness
1696,And sorrow slow dances,Sadness
1697,stori 📖 of m💡 lAyf 🎉 searching 🔍 for da right 👉🚶 but keepsps 😭💔 for di me sorrow 😢🙍 in ma soul 👻✨ cos he seems 🤔💭 a… https://t.co/oE1DLUmXpp,Sadness
1698,"@MrMokoPoko1 @PatsKarvelas It's not journalism. It's irresponsible and spreads misery and despair. 

Grow up.",Sadness
1699,"#FreedomFromDrugs Alcohol gives rise to domestic distress and brings economic, physical and social misery with it.… https://t.co/g7Xsvg8m4E",Sadness
1700,"With mercy and with judgment My web of time he wove,and aye the dews of sorrow were lustred with his love.I’ll bles… https://t.co/sTfO4LdJer",Sadness
1701,@dan_sorrow @CorbinC14600229 @ABC @jonkarl Yes he did. Trump inked the deal. We were taught that in high school. At… https://t.co/tTQYxSig4z,Sadness
1702,In my absence I noticed 4 of my favorite artists/moots leaving the fandom and a couple starting to lose interest I… https://t.co/CvXDXlv0uA,Sadness
1703,Sorrow birth shelf us thought  this restless amid the manifest seat she'll each spring veer toward a despot a paras… https://t.co/KOXQbChpdG,Sadness
1704,"Saturday, amazing. Sunday, stressed the house down boots 😅",Sadness
1705,the worst sadness is the sadness you’ve taught yourself to hide,Sadness
1706,"Somewhere out there
Lives an incredible goddess
A life lived in sorrow 
Yet she has a pure silk heart
A beautiful s… https://t.co/Vghjbc9wZY",Sadness
1707,"@BillKristol And it’s not just about my country, my sympathy and sorrow for the Afghan people is beyond measure.",Sadness
1708,I feel so sad for all the people in Afghanistan. I have no knowledge of the situation other than news so can’t add… https://t.co/ccxKzfQkCD,Sadness
1709,"It's now you realise what real leadership is. 

Joe Biden has failed, dragged everyone else down with it, and now w… https://t.co/8AWZtiUIas",Sadness
1710,"@F1ight9 Right now, I have no answers or arguments. Only deep sorrow.",Sadness
1711,that feeling when you’re afraid to show your sadness around ppl bc u don’t wanna bother them,Sadness
1712,"@Azfura Over thinking, hating my self, sadness, loneliness 📈📈📈📈",Sadness
1713,"listening to the ngbh at dawn it’s like an astral trip with therapy, sadness and h0rny moments all together Help",Sadness
1714,@heyluchie What did they change? Apart of the annoying refreshing while scrolling down?,Sadness
1715,... most are sustainable and efficient designs. Some which may look too porche so students are required to level do… https://t.co/nFJllcwzql,Sadness
1716,at a constant battle between being happy and comforting my sadness,Sadness
1717,You dead gotta leave people in their misery bro FORREAL. I’m in such a good and happy and best place in my life and… https://t.co/r06kfNGAg6,Sadness
1718,"@milaghorayeb The left are people who recognize the BS ""justifications"" for endless war. Look back. The US has inva… https://t.co/tnfzTTE0Z7",Sadness
1719,@OccupyDemocrats I can’t feel sadness. Only anger at his ignorance.,Sadness
1720,"For indeed he was sick nigh unto death: but God had mercy on him; and not on him only, but on me also, lest I shoul… https://t.co/mywBoyimAT",Sadness
1721,"FB reminded me that 10 years ago today I posted this statement ""happiness is not the absence of sadness"". I still a… https://t.co/sx4mH41bto",Sadness
1722,"“You don’t have peace because sorrow is helping you clean what’s superficial from your system. 

Be patient.
Grieve… https://t.co/0gMRvP3o0Q",Sadness
1723,Make her smile even if you are the reason for her sadness...,Sadness
1724,"@LauraMiers @denise_dewald This is the height of insanity. I shutter to think of the illness, misery, and spread of… https://t.co/7LKONqcv1i",Sadness
1725,Shame on those who are celebrating the misery of Afghans right now...,Sadness
1726,@havenjisungie LMAO HAHA half the class was just like heads down,Sadness
1727,Tigrayan women have faced the misery of sexual violence for 8 months at the hands of @AbiyAhmedAli's forces. Now th… https://t.co/5uQhbMH2fK,Sadness
1728,"Trust someone who can see 3 things in you: The sorrow behind your smile, the love behind your anger and the reason behind your silence..",Sadness
1729,"@brajendra_rawat Sadness is for the price we will pay in blood ..
The determination is intact .
We have the right men in place..",Sadness
1730,I am afraid of overjoyed days because i thought sadness could come ruining the next day.,Sadness
1731,A person can't eraso sadness forever. Everyone is alone. #eva,Sadness
1732,@iamjohnylever @AnilKapoor Jony bhai your dace shows your so humble nature and you have made many ppl lofe turned f… https://t.co/QDfiKiNtme,Sadness
1733,Your misery and hate will kill us all /ly,Sadness
1734,@dyre_net @BinanceChain @binance There will be imperfections in the lives of all people. The man who is so full wil… https://t.co/uB8YKChNxx,Sadness
1735,If these men think the Taliban won't be equally happy to hand them a list of laws and rules to keep them in their p… https://t.co/wEQvvlDPyT,Sadness
1736,what is sadness if not pain persevering?,Sadness
1737,"@LisaBilling5 My boy came home, there is never a day when we and the band of brothers don’t think of those we lost.… https://t.co/xyfWVVdyHL",Sadness
1738,"@BoogsTweets @UniversalORL Anyone who says anything other than ""Nessie"" that used to be down Porty beach is lying to you. 😂",Sadness
1739,mgk’s version of misery business &gt;&gt;&gt;,Sadness
1740,"I guarantee I'll find you true love, or twice your sadness back!",Sadness
1741,"Sorry but the Good Ship Misery
Is a reality",Sadness
1742,Kids born in #Afghanistan in the start of 2000 have seen their country in war for 20 years and more and now they wi… https://t.co/dQXHVBAsCy,Sadness
1743,Post vacation sadness hittin’ but it’s good to be home,Sadness
1744,"c'mon yo moonchild moonchild that's supposed to be
yeah all the pain, all the sorrow that's your destiny, see
You k… https://t.co/yaYGMRHYxc",Sadness
1745,Not that yall really had a choice but life really is what you make it and I can’t imagine thinking life has been mi… https://t.co/o12cPrejg7,Sadness
1746,"@TinkerSec My wife left me. It hurts, but I didn't die. My children return to school tomorrow in a state hell bent… https://t.co/yZWJvNAEEM",Sadness
1747,"@NothernGirlx He nods still listening attentively to her.

""And I am so glad I came at the right moment to safe you… https://t.co/CdBtmkgsY9",Sadness
1748,sadness hasn’t kicked in yet probably bc i’m readying a fanfic,Sadness
1749,@Yeyethu_Baballo @LaFlame05360658 He is in deep sorrow hle lol cheer him up,Sadness
1750,"when i let go of the sorrow i’d held on to for so long, i realize it was nothing.

— you &amp; i (ren solo)",Sadness
1751,"Be my ADDICTION.
 When I want to get you to fall in your face,
I could hear my sorrow, Be my heart sing.",Sadness
1752,"Congratulations to a earth dude, and some man that are into puttin the hard work into sadness.  Bravo, really, an e… https://t.co/Jyjrk8pRaM",Sadness
1753,"My sorrow is comforting and I'm in pain
I'll follow what's numbing, but there I'll remain
But there I'll remain
Cal… https://t.co/FY7yvzAxbO",Sadness
1754,@lisamanobrisa 🌺🔴 successful very important as long as you are the one who puts and removes misery for the one who… https://t.co/1nu3maOWun,Sadness
1755,@PeterWedley @LiamDuffin_ @TraceyOnce @JJHTweets You haven't seen anything like the poverty that's coming. If you e… https://t.co/rLrFx64hr0,Sadness
1756,"++kindness, intelligence, good behavior, generosity and good speech. You may never be somebody's cause of sorrow. I… https://t.co/lJWYh87AB4",Sadness
1757,"haha Cam would suck ass at poker, he’s very expressive and fails to contain his emotions when he gets into a game… https://t.co/zaNXdXAnKr",Sadness
1758,I hate when sadness takes over...,Sadness
1759,@budweiserbreath I dunno what depression makes me want to do.  Self harm only hurts and when I try to be honest my… https://t.co/I17xmaf4eb,Sadness
1760,@NightOfPatch b sadness,Sadness
1761,The worst sadness it the sadness you’ve taught yourself to hide…,Sadness
1762,oomfs what is the name of that podcast that breaks down Joanna Newsom songs lyrically?,Sadness
1763,@RichardEngel We were there for 2 damned decades. They had all the chances to stand up and they did not. This tweet… https://t.co/zG2K5puagC,Sadness
1764,@DeirdreHeddon @Twitter It’s driving me insane! I can’t stop it! And there’s no haptic thing I can do to change it… https://t.co/kjUlEZB1Qs,Sadness
1765,@freakychick Just mute everyone. Seriously. Don't take in all that anger and sadness all the time. It's too much. P… https://t.co/0KfKiImb0g,Sadness
1766,@JanLimmer I actually feel genuine sadness in my heart when I drive pass a gym and seeing people running on a treadmill at night,Sadness
1767,@JosiahMvp @tayynation1 It happens bro. In a blink of eye your life can change. Either you drown in sorrow or trade… https://t.co/7N1z0J9xS9,Sadness
1768,I’ve felt nothing but overwhelming sadness all day.,Sadness
1769,birdy my bff of sadness,Sadness
1770,@IanSaltern I remember the videos from Crackington too. Wooden buildings slowly lifted up and forced down to the beach.,Sadness
1771,@SirAbacate Full sorrow here,Sadness
1772,People go out of their way to be unkind to artists - it doesn't matter who they are. Then those very same people ge… https://t.co/0sP36z0nvF,Sadness
1773,The kind of sadness wherein you can't feel it anymore because it's just so so soooooooo sad yk,Sadness
1774,@nikochanr3 Pretty much they have lived as Americans. Now we have to watch as the mistakes of ANOTHER bad president… https://t.co/4ZP1ppBoHc,Sadness
1775,"@Cfcaga @CFCprof @ohis_cal10 Agenda against rice??
It's just rice fans who down play j5 game.
Its high time ppl kno… https://t.co/62ttqQv2LZ",Sadness
1776,Tigrayan women have faced the misery of sexual violence for 8 months at the hands of @AbiyAhmedAli's forces. Now th… https://t.co/5kPIxYIQur,Sadness
1777,"@khaledhosseini Khaled, don't get disappointed. Nothing is permanent..not even #Talibans. You have taught empathy,… https://t.co/9htwJaPqXm",Sadness
1778,@RichardEngel @jennycohn1 If you want to share in the misery of this botched bullshit. It's not JUST you guys. It's… https://t.co/tnjKAoIg5F,Sadness
1779,"No one notices your tears, No one notices Your pain, No one notices your sadness ,but they all notices your mistakes.",Sadness
1780,@ryanmasky Even godfather's won't be able to sustain themselves in a long term downward trending tourism and hospit… https://t.co/iluhpq5QDQ,Sadness
1781,"I actually think sadness and darkness can be very beautiful and healing.
-Duncan Sheik

KYLE Bounce Ep1WatchNow",Sadness
1782,"(To Loke) ""It's not a sin! Caring for your friends feelings is not a sin! If you disappear, then Aries, myself, and… https://t.co/9TfnnVYoXt",Sadness
1783,"@ventneetro Talk to the person who’s hiding stuff, I’d say
If what they’re hiding is a detriment to the relationshi… https://t.co/YttcXgWGdy",Sadness
1784,@ananavarro we will never know the full financial costs and the human misery will be going on for years.,Sadness
1785,don't you hate it when you suddenly get a random wave of sadness in you in the middle of the day,Sadness
1786,@miserysux Misery don’t make me kissahomie thank you dude,Sadness
1787,"My heart omg calm down

#QueendomCome
#레드벨벳_퀸덤_가보자고
#RedVelvet @RVsmtown",Sadness
1788,@westaustralian This survival which comes without the freedom of choice is an allegory of the Roman empire and we c… https://t.co/tK6AC1oVrH,Sadness
1789,"Faded today, faded tomorrow. Another mysterious sorrow ❤️‍🔥",Sadness
1790,"It's always such a pain to see such great people feeling down, like they aren't good enough or aren't worth a damn.… https://t.co/4caULFMF2l",Sadness
1791,Fear and misery,Sadness
1792,End my misery.,Sadness
1793,"@StephenJonesMP What type of Government, against  the will of its people, does this? Scott Morrison's government ha… https://t.co/9lwqiCOhmo",Sadness
1794,"@KerryLe49858718 Thank you Kerry, yes I am well on the road to recovery now and hopefully no more nasty little infe… https://t.co/p6HhjKYjUZ",Sadness
1795,"to the people of Afghanistan, i’m so’s sorry and you don’t deserve this. as a Kurd myself i feel your pain and sorr… https://t.co/iORMpSbjkj",Sadness
1796,a beomgyu a day keep the sadness away,Sadness
1797,@6ankitgupta Hello sir. I love your acting and always watch #Udaariyaan for the amazing cast and for you gyes actin… https://t.co/58Fz8nWsnO,Sadness
1798,“Misery Business” and “Sk8r Boi” are basically the same song except “Misery Business” has better music and more offensive lyrics,Sadness
1799,@Iongweave i cant listen to sza without being in a state of sadness and misery for the next 2 weeks,Sadness
1800,@DKittenbender @DawnNeesom Keep it going Dawn_ yes we sacrificed but we gave deliverance of hope to many to young W… https://t.co/21NFe4vbfH,Sadness
1801,"7 stages of lockdown

Bad karaoke (denial)
Deep cleaning (depression)
Baked goods (guilt)
Car crash television (ang… https://t.co/dBIcJcgdG8",Sadness
1802,where's this sadness coming from?,Sadness
1803,@obnoxiousfemale If ure euw im down in some days,Sadness
1804,"@Zaphod_BBX Taliban have seen off two super powers Russia after 10 years, USA after 20 years. Quite impressive if y… https://t.co/IZ8iUKPX9W",Sadness
1805,@JustJalena i couldn’t put it down for the last 4 hours and now it’s 2 am it’s so good,Sadness
1806,@SolStreetFin There will be imperfections in the lives of all people. The man who is so full will ask him about his… https://t.co/Fzssssaf5x,Sadness
1807,"@bluehairedscout “I wasn’t hurt. I was devastated. If I just followed my fucken plan to be an MP, I would’ve never… https://t.co/PNYJdUn9rD",Sadness
1808,@AffIatus_Misery finally a raid for the CLOWN lovers out here,Sadness
1809,cant stop listen to man in constant sorrow,Sadness
1810,"@6WxMan Did this last year-totally understand it. When you get that first call and hear the happiness in her voice,… https://t.co/iYIYkwAf1i",Sadness
1811,"If he had said it bitterly or angrily, I would have had some defense against it. Instead there was a longing and so… https://t.co/PK508c4Xt4",Sadness
1812,Sleeping is like going through a portal that leads you to a land of misery,Sadness
1813,You are not allowed to let the sadness ruin you.,Sadness
1814,Imagine thinking sorrow is a competition and trying to convince everyone around you all the time that your life suc… https://t.co/VhNaHP8nG7,Sadness
1815,@BabanCat1 @DonnaWarburton1 @IrramIrshad1 @YDinefwr Because lots of the scumbags don’t want the jobs. The shift in… https://t.co/k66EX2EeIM,Sadness
1816,"@SensibleUtd Teams concede of course, even the Leeds goal was a worldie. But now it’s time to try tighten up a bit… https://t.co/T91O5KOKzm",Sadness
1817,"A triple sorrow haunts me, and reinvent your life and begin doing.",Sadness
1818,"furumiyu
'cause you are royalty. this is your kingdom, this is your crown, this is your story, this is your moment.… https://t.co/2eJuz5SeuW",Sadness
1819,"@ShakinthatChalk We're going down to 45 minutes from an hour, as we found that behaviour really deteriorated toward… https://t.co/NvTqTfo2Kw",Sadness
1820,I hope the happy couple have all the misery most married couples end up having. #engagementparty,Sadness
1821,Okay guys!!! Calm down!! We still have voting right??!! It's okay!! Keep Voting Bahiyyih on universe ‼️‼️ don't int… https://t.co/FuE04BDaTG,Sadness
1822,"@CrescentDome @kanika0509 Will Modi called today August 15 ""sorrow day""",Sadness
1823,"@ImEnamoured Never give any sorrow to your parents,
Because he lived his whole life,
There is only sorrow for you.
❤️❤️",Sadness
1824,@Mathobelasbong @mtho_said Aybo 😂😂😂man down I repeat man down,Sadness
1825,I'm one of those people who always acts happy and puts on a smile to cover-up the pain and misery going on inside.,Sadness
1826,"Give strong drink unto him that is ready to perish, and wine unto those that be of heavy hearts.

7 Let him drink,… https://t.co/sZuKGlST0P",Sadness
1827,"Feel the sorrow
Feel the pain
No hope for tomorrow
All wasted, in vain.",Sadness
1828,"Honami - Hey Shiho, are you okay? Somehow you look kind of down...",Sadness
1829,#nowplaying on Mintwave Radio George Gritzbach @GeorgeGritzbach - 02 Sweet Misery #alexa #streema,Sadness
1830,"@dougsandlin @Oh_Behave_John feels totally different than sadness. 

yes, none of that can happen without the recog… https://t.co/wW6ajUOeTC",Sadness
1831,Death can be a scary thing yet when I saw and experience what it felt like when someone you loved is assured that h… https://t.co/d976CkFGZi,Sadness
1832,"@paulkrugman That’s because aviation, shipping and imports are NOT included… we have offshored out emissions by shu… https://t.co/8rCtAYiQLY",Sadness
1833,@CelestialDrafts That makes sense. For some reason I like writing ideas down on paper; I think it just works better… https://t.co/nudMz2xu8o,Sadness
1834,"@bulutuzay_ @jihadwatchRS Afghanistan is the true Islam
Fight all other religion's
then when they are all gone
figh… https://t.co/4W9C41FqEB",Sadness
1835,"The comparison is made with a little imagination, I reject your question as a very low level. God is energy, he giv… https://t.co/aNT8jeDwAC",Sadness
1836,"It is foolish to hear one's hair in grief, as though sorrow would be made by less baldness. #quotes",Sadness
1837,@knup9876 @byrnes_terence @gatewaypundit The deep state made out like bandits. CIA getting that opium money. They d… https://t.co/ZAZIvMbjci,Sadness
1838,"Following with deep sorrow reports of loss of life, injuries &amp; devastation caused by earthquake in #LesCayes,… https://t.co/KnWe0Zatyd",Sadness
1839,"@denaywins also as someone who’s mother figure constantly put them down appearance wise, trust that it has absolute… https://t.co/UG1btgcQHY",Sadness
1840,@cattzee3 I was referring to the bloodbath and misery the Taliban will be inflicting on the Afghans who helped us or believed in us.,Sadness
1841,"i feel like i act like i’m okay but i literally don’t feel anything anymore. no sadness, no anger, no happiness. th… https://t.co/pdwQ6DXKTZ",Sadness
1842,"To look at Afghanistan as anything more than a useless, vapid, waste of time, and more importantly life, is psychot… https://t.co/V3jb11TpU8",Sadness
1843,@TracyJSJ18 I did as well but I forget all about the sadness in the show. It’s an awesome show for sure. I just the… https://t.co/m0WMeqReH1,Sadness
1844,@TheJaundicedEye @Jonathan_Witt If the masks and vaccines worked…. why are we about to enter a 4 wave?? Why are the… https://t.co/7uzQyTjfAS,Sadness
1845,"religious interpretations by weak minds in Afghanistan are still causing confusion, misery, melancholy, and failure… https://t.co/S2cKovYlXI",Sadness
1846,"@AnthonyWest11b @JordyA_22 @JackPosobiec Oh no, how am I gonna recover from such a vicious take down by some rando #MAGAtCultist?",Sadness
1847,@Bitxh_luvbts u r happy n sad at the same time..? lemme kiss the sadness away,Sadness
1848,"He is the legend #AtalBihariVajpayee
But the dream of him not fill by the other government.
Nation progress going d… https://t.co/N2T1l9vnS4",Sadness
1849,i hope y’all fall down the stairs and buss y’all face open &lt;33 .,Sadness
1850,"@JoshFrydenberg If you genuinely want to help peoples mental health, Stop telling us how we are all in this togethe… https://t.co/waxpq7jd5H",Sadness
1851,@PaeonyPetals @PBP1366 an end to the misery,Sadness
1852,Sorrow,Sadness
1853,"“Is sorrow the true wild?
And if it is—and if we join them—your wild to mine—what’s that?
For joining, too, is a ki… https://t.co/UloinPQ23d",Sadness
1854,"@Kamunt We will, we will! Just a lot of weed and pain and misery!",Sadness
1855,I hate investing my time and emotions in people just to be let down by people who swear that they’ll never leave your side.,Sadness
1856,@budistywn12 Santai slow down,Sadness
1857,sun dun sun….. sun dun dun….. dun dun dun loving him is like driving a new maserati down a dead end street faster t… https://t.co/zzIitTljOF,Sadness
1858,There are Afghans who were good allies to Americans and who deserve protection through evacuation.  I feel sorrow a… https://t.co/8xGdYVonbE,Sadness
1859,@Alex_Bowman @allyracing @TeamHendrick @NASCAR @TeamChevy One month off … now it’s Alex Bowman time !!!  Let her Ri… https://t.co/TUmQNwRL4m,Sadness
1860,i need a girl to hold me down i don’t need a bad bitch,Sadness
1861,"Me : *trying to hide my sadness by fucking around*

Another wave of sadness : ""oh no you not, bitch.""",Sadness
1862,"@FlowerP79667758 @Muay_thai_Tone The reason second and third marriages end in divorce, is because those involved wo… https://t.co/DQuvDt62te",Sadness
1863,@yiensgiggles IS MY MISERY FUNNY TO YOU,Sadness
1864,I’m really starting to wonder if my wedding will be able to happen in 10 months since COVID is still raging on. I a… https://t.co/V0rT41fWM5,Sadness
1865,Appreciate the people who celebrate your success and sit with you during your sadness. They are your true champions.,Sadness
1866,"@AishaKHM Sadness, is the word. This was the first thing that came to my mind.",Sadness
1867,@Sophie_Mokoena Aai wena you were given chance to go 'tell all' at Zondo commission. You got cold feet. Sit down!,Sadness
1868,it may sound dumb but Songs with overall messages of sadness make me feel bad and i’ve known that but still listen… https://t.co/vBlV58Ur0Z,Sadness
1869,excited to hear the portrayal of timeskip kazutora's voice... much more mature... the recklessness gone &amp; probably… https://t.co/xzZqmiwphY,Sadness
1870,"@khwamkhwah Hlo! What misery?
Are they carpet bombing? With daisy cutter and cluster bombs?",Sadness
1871,Fucc it covid gone head and take me out my misery,Sadness
1872,Conservative politics bring death &amp; misery at a colossal cost to the tax payer. They try to destroy everything that… https://t.co/52MtKAdJOl,Sadness
1873,@BadPachimari @alexislikesnf The cycle will return in playoffs. Misery can not be escaped. Look at philly it was written.,Sadness
1874,@MxolisiBob This psychopaths are determined to use every psychological trick to break down everybody to acquiesce to their new adventure.,Sadness
1875,Misery is a song I’ll listen to until the end of my days,Sadness
1876,they buy us so that they can use us to hunt us down as a sport! it's very fun for the ITS. a cannibal dog is an IT.… https://t.co/8Zc7HdxTDC,Sadness
1877,"@tavosfa Same here I couldn't sleep, the weekend was very sad like someone is dead pain anger sadness helpless. fee… https://t.co/w5XuOTPwI0",Sadness
1878,"@ademska1 “Yes we may have caused real, tangible human misery, but at least we killed a much smaller company!”",Sadness
1879,"as long as i can handle my sadness,im not going to share it with anyone.",Sadness
1880,"Clarissa Pinkola Estes -
How does one know if she has forgiven? You tend to feel sorrow over the circumstance inste… https://t.co/OLQy6C9oRD",Sadness
1881,"@HThumbing Stopped watching GMB as it’s awful. Presenters are awful, went down hill very fast after Piers left.",Sadness
1882,"CHARACTERS: Asch Albright, Oscar Bale 
PROMPT: Shrunk down, Sex show",Sadness
1883,"Day by day, getting worse. My sanity is slowly fading away. None to talk, nobody to share your sadness.
One by one,… https://t.co/WPGedFaUFO",Sadness
1884,Gotta love how I spend all day yesterday rolling around with no brain but now I'm at work I am coming up with all s… https://t.co/buGGC57S8F,Sadness
1885,"@Zakdsinr1 @SecBlinken It really is like that, the world knows Americans as inhuman. you only leave sorrow and deat… https://t.co/WQnNTGub2f",Sadness
1886,@usasupersoccer @ChicagoFire The only game I remember crying after in sorrow despite my team winning. Josh Wolff in… https://t.co/mXV3AgontV,Sadness
1887,"Gelato's tip of the day: 
 
 A kiss a day keeps the sadness away! So, kiss your partner today! Or a friend! Or your… https://t.co/6yAc8GOQVK",Sadness
1888,never give up cuz beautiful things can be born from misery.,Sadness
1889,"yoonmin 
 
 this is the last time you'll hear the beautiful sound of love coming down",Sadness
1890,I would take a tweeter over this current disaster of a President.  I'm not sure how much more the Democrats need be… https://t.co/b16gaUw19f,Sadness
1891,@SportParkinsons Try not to sit down for as long as you can manage.,Sadness
1892,"@jameschin110 I am so angry (not at you, but at those you mentioned). The amount of anger and sorrow I feel wheneve… https://t.co/rzdMrYLpoT",Sadness
1893,Misery loves company,Sadness
1894,"I'm tired of all the pain, all the misery inside, and I wish I could live feeling nothing but the night",Sadness
1895,@_WearYourMask @Dems4Congress18 You'll never know how much I needed to see this as I end my day far later than I sh… https://t.co/l772HUV2w2,Sadness
1896,"@SandraHelena39 @salltweets In USSR we had a phrase ""..but in America they are lynching black people"" (thought with… https://t.co/hwKT7Qxqza",Sadness
1897,"@hangingnoodles @MaxCRoser @adam_tooze We can just agree to disagree, I suppose, because it would be too easy but t… https://t.co/fRN4Oc1tgz",Sadness
1898,"someone else would have more pain than him.

""Maybe I am too kind . . .""

His flames continued to spark more and mo… https://t.co/D9GOgCatgx",Sadness
1899,"@_ADWills Oh, this situation has been a messy one among them for the last 1,000 years. You'd think they would have… https://t.co/aheYe5Gkcm",Sadness
1900,@4simplypurple He is getting clout on the misery of others. Literally putting it as a story as new post 🙄,Sadness
1901,@bsarwary @KarzaiH Good man. Hope the Taliban listens to him. Enough of misery to #Afghans &amp;  #Afghanistan.,Sadness
1902,"God leads us along - Some through the waters, some through the flood,
Some through the fire, but all through the bl… https://t.co/HtFXCcbcLH",Sadness
1903,@RichardEngel @Abihabib A cloud of bystander trauma is forming that will envelop us in sadness and shock over the c… https://t.co/BNtEF8WCB8,Sadness
1904,Is it possible to sleep a lot from grief and sadness? :/,Sadness
1905,"Toji had no one there
So maybe he didn't spare them on a whim, but he spared them because deep down he wished they… https://t.co/55T1LHnEE6",Sadness
1906,Guys what happened with this Briana girl?Ive been in the hospital and unable to keep up can someone tell me everything that went down?,Sadness
1907,@JQAProject Im against any religious person to have anything to do with running any government any place on the pla… https://t.co/P83MRZfc1W,Sadness
1908,i dont know what i was thinking leaving my child behind now i suffer the curse knowing now i am blind with all this… https://t.co/RioLruj6cc,Sadness
1909,"I couldn't take it is like a passion that day foward,
I knew it was never my sorrow, Be my tear Be my ADDICTION.
 When I",Sadness
1910,"@AmyEBurdett1 And for Haiti,  Lord, in your mercy, hear our prayers. Such sorrow!",Sadness
1911,"@bonglez I often wonder how we humans can be so cruel to each other ,,feeling down today",Sadness
1912,I am going to try to step off of here for a couple of days.  The news is so disturbing and there is nothing I can d… https://t.co/PI0OiiFF9m,Sadness
1913,@ENF3VER ME TOO PLS INACNT DOD THIS SIM ABT TO BREAK DOWN💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔,Sadness
1914,"They say Hell is the Absence of God.
No unconditional love, no caring, sorrow, darkness, no sympathy, no empathy, h… https://t.co/oIcefsoNKc",Sadness
1915,"@Pogo_the_goat {💖}

She quickly pops her head up from the distance and yelled 

“Polo!~” 

Then she giggled softly as she dived back down",Sadness
1916,Summoning. Tidus: Huh. His mind him down.,Sadness
1917,@Kekeflipnote My problem is I don't dare to post my art...I'm never sure If I'm ready and when I post it it just go… https://t.co/fZHDHOEpEg,Sadness
1918,@ab_chikaire Bow down to the king ✊,Sadness
1919,"I don't know what I was thinking
Leaving my child behind
Now I suffer the curse
Knowing now I am blind
With all thi… https://t.co/5PsCDPoROh",Sadness
1920,nowadays i get too lazy to jog but my stepdad would shame me if i didnt so what i would do is at 6pm ill put on my… https://t.co/S7EMo7i8NP,Sadness
1921,Whenever we feel down or disappointed we take refuge in God's abode. He shows us the way and tells us to move ahead… https://t.co/EPO6jgAv9T,Sadness
1922,"@Muay_thai_Tone Kids or not? 
Just make it clear you’re out but continue to share the house until an agreement can… https://t.co/xWYEqFrWPU",Sadness
1923,survival in a place of sorrow,Sadness
1924,@wendyorr Thanks Wendy. It’s more that I’m collecting the feathers of sorrow from others around me. Alone each one… https://t.co/hEtrwm5Cfh,Sadness
1925,@MountvSimon new refugee crisis come on down !,Sadness
1926,"@HugoFitzpatrick Does that 65% break down easily by ethnicity or is that a racist myth? I'd always heard the ""Asian… https://t.co/nSifxqUpjL",Sadness
1927,"@Oussz You see mint prices going down, from 0.15 -&gt; 0.1 -&gt; 0.08/0.07 now is kind of the standard. Sign of dilution?",Sadness
1928,@Individkid @RichardTol And when you've taxed every frivolity out of existence in the hope that only rich people fl… https://t.co/bbtjaN6Cax,Sadness
1929,@oceansonthemoon did you know plants can sing? you’re drinking their songs of sorrow from when they died,Sadness
1930,"Folks, the need for you to be educated in the ""Law of the Land"", become more urgent with each passing day. There ar… https://t.co/u5NeuR7VBj",Sadness
1931,i be working just to pay off my sorrow,Sadness
1932,"@ClarkeMicah for over 20yrs as you made the case before the invasion, during the invasion and during the ""occupatio… https://t.co/zmKRPJOCvo",Sadness
1933,Tigrayan women have faced the misery of sexual violence for 8 months at the hands of @AbiyAhmedAli's forces. Now th… https://t.co/mzhrBIt7qT,Sadness
1934,@Slim__Goddess Lemme rub you down 👉🏾👈🏾,Sadness
1935,"On the other side, the never ending sadness and guilt when you know that other people were not sure and when death… https://t.co/HEzV6A5gNC",Sadness
1936,i have had steroids. anti inflams. kenalog. lidocaine. torodol. alcohol. hydros. ultram. tylenol. no relief. the misery is frfr.,Sadness
1937,God from all eternity decreed that He Himself would experience the misery of a soul that is lost for eternity. The… https://t.co/VrZhxdB4JK,Sadness
