,tweet,label
1333,just rode home in a beamer and I really am amazed lol,Surprised
1334,Im actually speechless. Those stats say it all.,Surprised
1335,the drunk dazed dance practice is free serotonin,Surprised
1336,Why am I not surprised j,Surprised
1337,Tamasi   I guess it depends on the manner of deathIf assisted with painkillers all good. If in pa,Surprised
1338,Park Strike one away game at AztecaStrike two playing a superior club Strike three that Un,Surprised
1339,no but im seriously so amazed by the quality of work and details the dream team can deliver to us in only a short,Surprised
1340,That day you get an article review and the reviewers say it is timely and publish as is Not one edit Honest,Surprised
1341,I was surprised you didnt call out 42821 did you forget the untapped daily that was also the D f,Surprised
1342,ESPN87 Are you surprised ,Surprised
1343,Im not often speechless but here we are  expressionless face,Surprised
1344,Im speechless. I love her so much and you just made her more beautiful. Simply awesome kiorii  purple heart,Surprised
1345,drunkdazed border carnivalOUR VERSATILE ICON JAKE ENHYPENJAKE   members,Surprised
1346,Its a lovely texture Honestly amazed at long it lasted  smiling face with smiling eyes,Surprised
1347,ready  to  love  by  svt  n  drunk  dazed  by  enha,Surprised
1348,Im surprised you find 10 minutes you are off giving us a daily delight of  camera  smiling face with smiling eyes,Surprised
1349,Sir sairam its speechless great proud of you,Surprised
1350,I am amazed that this nation considers slavery after slavery as freedom. A nation that feeds on the pieces of other,Surprised
1351,surprisednot surprised.,Surprised
1352,actually speechless,Surprised
1353,Marie215  3xx Gotta cut the chord as hes an adult surprised she wont block for him too but well hed ha,Surprised
1354,im still speechless over evangelion ending,Surprised
1355,Okay its good to know that sometimes yall have trouble understanding each other. On British TV Ill,Surprised
1356,Im amazed I didnt give up tbh,Surprised
1357,no im just speechless,Surprised
1358,dazed promo sucks lol they post stuff 198392 years after the photoshoot,Surprised
1359,Oh and Im dazed because I was apparently palm hammering myself in the forehead in my sleep too YAY,Surprised
1360,I know an English major is going to find this tweet but Pride and Prejudice was HORRIBLE How did all forms of that,Surprised
1361,2214 IM HONESTLY SO SURPRISED,Surprised
1362,You would be amazed at the number of parents who send their kids to school knowing they are sick. P,Surprised
1363,either areums are amazed by your editing skills or the HT was too believable or possible xD,Surprised
1364,Surprised crowd still there cheering a goal. Surely they wouldnt stay to watch this last qtr AFLGiantsTigers,Surprised
1365,Vh1Playlist  1India drunkdazed by Enhypen,Surprised
1366,16107480   I was amazed if not gobsmacked on a PM taster years ago that the hospice had empty bed,Surprised
1367,What classes as taking control of a city. I mean are the Taliban literally driving everyone out amaz,Surprised
1368,5 at back No Lang If we play with that will be very surprised,Surprised
1369,drunkdazed the cultural reset will be missed,Surprised
1370,Im amazed with technology,Surprised
1371,i will never stop being amazed at how constantly britneys name is misspelled. and yall are choosing,Surprised
1372,Love of our life,Surprised
1373,Considering they have the same kind of argument for children going hungry and people dying in pandem,Surprised
1374,That has to be enhypen drunk dazed relieved face  relieved face,Surprised
1375,Surprised by CluCoin  flushed face,Surprised
1376,Left her speechless  winking face,Surprised
1377,just saw a shinee x bladee edit.    speechless.,Surprised
1378,Another reason why  binance is probably switching hotels and safehouses in other peoples,Surprised
1379,I am SPEECHLESS,Surprised
1380,Im surprised there arent more TDs calling for this fair play Marc,Surprised
1381,THE AUDIENCES AMAZED BY YUJIN AAAA ME TOO PLS,Surprised
1382,god the card is amazing honestly i cant waitwouldnt be surprised if smackdown gets lower viewership because of it,Surprised
1383,Alan its up to Levy be surprised by him not selling Kane.,Surprised
1384,im still dazed from taking meds  face with spiral eyes,Surprised
1385,83jones   Kean is a blert was already done by the club for breaching COVID rules last year no,Surprised
1386,Honestly speechless right now is an understatement. I just cant believe this. What judge would even r,Surprised
1387,x People do like their sleep  I had an awful time sleeping in Florence Italy d,Surprised
1388,me sunburned warm to the touch dazed sleepy and with a pounding headache after spending ten hours in the sun h,Surprised
1389,4U   Bold font page header gt Pray the rosarygt Catholic gt Arian I am cons,Surprised
1390,i am surprised no one picked dayeon,Surprised
1391,I am speechless.  flag Canada  beaming face with smiling eyes,Surprised
1392,This is fcking scary...whether its real or not. They just...wtf am speechless.,Surprised
1393,people listening to louis tomlinsonhappy         loudly crying face crying         loudly crying face nervous      loudly crying face excited       loudly crying face anxious      loudly crying face ,Surprised
1394,2509 Plandemic and the sheep emoji in one Twitter reply. Classic. Surprised it didnt include a reference,Surprised
1395,Thats pretty rich coming from     Am surprised they didnt disappear any of the W,Surprised
1396,SPEECHLESSWELL DESERVE CHERY TIGGO CONGRATULATIONS  party popper  clapping hands,Surprised
1397,MAKAN PRETZEL 3 ini pas photoshoot bareng dazed magazine. lg apa hyuck 3,Surprised
1398,Im still amazed Im a mother .. I be like Wow babe ur getting sooo big  sparkles,Surprised
1399,Are we surprised,Surprised
1400,Oh that sounds disorienting. I dont wear contacts so thats never been an issue. But yeah Im really,Surprised
1401,Almost as if he was dazed Enji stands there pathetically while Keigo saunters down the hall only snapping out of,Surprised
1402,speaking head   Solskjaer on MartialI wouldnt be surprised if other teams targeted him because he is a very good player.,Surprised
1403,I had the same sentiment but then I researched more about it and I was amazed,Surprised
1404,JAM A FUCKING SUPER MODEL BESTIE OH MY GOD IM SPEECHLESS  woman bowing  woman bowing  woman bowing  IM ON MY KNEES,Surprised
1405,SD One speedbump and this car is done anyways,Surprised
1406,sairamkrishnan 1. I also realise that we would all have done great if we have had access to public libraries in,Surprised
1407,My moms persistence amazed me,Surprised
1408,Katara and Toph look different,Surprised
1409,I really dont use Spotify so the release radar doesnt do anything for me unfortunately. Ive found Ban,Surprised
1410,what ifI didnt wake up tomorrowaint that a funny lil thought,Surprised
1411,Search deeper and you will be amazed,Surprised
1412,1908  buttons Souths love that prelim jersey. Surprised Rusty doesnt trademark the word prelim,Surprised
1413,that I am also equally surprised by that move. I can only tell that the pm did answer,Surprised
1414,I can watch it in the dazed and confused eyes of POtuS  tu POS.  He has no idea what is happening much less how to deal with it.,Surprised
1415,Drunk dazed  Enhypen,Surprised
1416,After finishing 1bottle He asked Are you okay sir Anything else Empathy. I replied Yes what are you se,Surprised
1417,mental breakdown playlistSit Down by NCT 127 Drunk Dazed by EnhypenFever by EnhypenSo Bad by StaycShoot,Surprised
1418,Open interest does point to it. wouldnt be surprised if its pinned at 149Options Friday nonsen,Surprised
1419,Its all good.   had a feast I was amazed at her talents,Surprised
1420,Im amazed it took people this long to realise Rowling was problematic. Ive thought since I was 12 y,Surprised
1421,Today feels like a   kind of day after I just took this fat ass dab of some fire Alien Labs  alien  alien,Surprised
1422,FR I HAVE 1 FRIEND THAT IS INTO IT BUT LIKE  broken heart  pleading face  I WANT MORE,Surprised
1423,Im amazed how frickin sexy you are.,Surprised
1424,Cinema CIX Thrillride TBZ Butter BTS Drunk Dazed En Dont Call Me Shinee Odd eye DC,Surprised
1425,am still surprised that he is still not conceding,Surprised
1426,Been dazed and confused for so long its not true,Surprised
1427,Wow...mnet evil editing cut out Hiyyih good perf to focus more on her teams weak parts expressionless face  expressionless face  after ILand.,Surprised
1428,Sunwoo dazed 45k juyeon dazed 50k. Include packing dan freebis banyak,Surprised
1429,I just started playing BoyfriendDungeon and Im so amazed at the work put into it. Great job    lt3,Surprised
1430,This might be even better than the dazed korea shoot,Surprised
1431,Lol. Better quit talking cos you gonna be speechless for a long time.,Surprised
1432,IDK exactly how much of my life I just waisted scrolling pics of super cute bad kitties. I am slightly dazed but happy rn.,Surprised
1433,ltpicks up jaw off floorgt just stunningly gorgeous. Always amazed at how much life you paint into your p,Surprised
1434,i just finished Outer Banks and all i can say is WOW speechless,Surprised
1435,13     Thank you for your reply I see it. And Im utilizing your analysis w,Surprised
1436,EU is a peace project on social progress foundations.UK is too rich and too selfish to play its pa,Surprised
1437,4Lothian   The state the Tories have put the UK in Im amazed Ive not tried to off myself too,Surprised
1438,Does anyone else catch themselves being a big idiot and playin surprised whenever theres some kind of villain reve,Surprised
1439,I want to feel needed again. I feel like I lost all my purpose. I miss knowing someone who was as dependant as me l,Surprised
1440,Magic roundabout I was amazed the first time I saw it then I schooled in Cranfield University Shrivenham.,Surprised
1441,fever given taken e drunk dazed,Surprised
1442,yo Mum Im speechless,Surprised
1443,Check out her work have commissioned previously in the past and was amazed with the results  thumbs up  sparkles,Surprised
1444,Wow speechless,Surprised
1445,lets pretend we are surprised and mnet didnt accidentally reveal the cells through those stupid hidden box videos,Surprised
1446,Sumptous morning amiable peers blessed nonplushed and dazed mind bringing enormity and euphoria unabashe,Surprised
1447,The same topic that I studied earlier that morning. I am just amazed on how God reconnected my bible study to Pasto,Surprised
1448,AHLKFSJH I KNOW IM AMAZED MYSELF,Surprised
1449,EXOSUH0 Why are you speechless... D,Surprised
1450,disappointed but not surprised  ear,Surprised
1451,His partners James and John the sons of Zebedee were also amazed. Jesus replied to Simon Dont be afraid From,Surprised
1452,Every day I open twitter and I am amazed that how some people think that they know everything about everything. I t,Surprised
1453,Im just amazed ppl are still believing in their votes and not seeing the game has always been rig,Surprised
1454,enhypen  drunkdazed  face with open mouth,Surprised
1455,Not really a lot as a percentage. Would be interested in seeing comorbidities. Teachers are genera,Surprised
1456,cant get over how much better it looks.,Surprised
1457,Will there be a evolved volatile soon Like the ones we saw in the following,Surprised
1458,I had to resched my booking at our gym just so I can watch her interview. Iam so amazed,Surprised
1459,1 Is anyone really surprised face with tears of joy,Surprised
1460,Im speechless Tori is so PerfectAll are perfect,Surprised
1461,I spent like 20 mins doing mine and now Im sad,Surprised
1462,Trump was against all the wars. Biden has never surprised me hes a career politician,Surprised
1463,Chelsea for the prem. As for la liga I wont be surprised is teams like sevilla or Real sociedad outperfo,Surprised
1464,I like the hair on the cover and am amazed at how I can recognize the hairline of Jordan Peterson,Surprised
1465,07   Im speechless aksksks i forgot they even existed bye,Surprised
1466,Wow you always make so  pleading face  speechless I cant said words anymore just can said saranghae always  red heart,Surprised
1467,Tuchel says he is surprised to see Chelsea being favourites for the title by some. Saying we have some gaps to close cfc,Surprised
1468,Ramona and her evil ex,Surprised
1469,mnet is using her lmao are we surprised,Surprised
1470,Yay woman dancing mediumdark skin tone  woman dancing mediumdark skin tone  not for the speechless part though face with tears of joy,Surprised
1471,I am not even surprised about it and honestly I dont care at all cause she already spread some rumors before that,Surprised
1472,Tried to turn it around by saying that he likes it cause theres room for kisses. Im speechless,Surprised
1473,The Moon Secret The Real Sword Game As expecting Doh Kyungsoo never fails to amazed me.  clapping hands  woman kneeling mediumlight skin tone,Surprised
1474,zendaya and tom holland,Surprised
1475,Theres so much wanna say but im left speechless,Surprised
1476,66401876  1977   He wasnt exposing nothing he is filled with hate he,Surprised
1477,im tired pls lemme sleep,Surprised
1478,Are they being satire I mean you cant win any argument with that kind of logic loudly crying face  as both luckae and a,Surprised
1479,zippermouth face  zippermouth face  zippermouth face  zippermouth face  Speechless,Surprised
1480,amp idk y ppl acting surprised like they aint kwtfgo,Surprised
1481,wow i actually got a sign from a goddess i was interested in working with and now im sitting here completely speech,Surprised
1482,im just amazed by lysapadins longevity. i used to read her Gundam Wing fic two decades ago...,Surprised
1483,surprised that this bamboo cutting I let sit without water for a few weeks is still fine. I thought it wouldve die,Surprised
1484,SPEECHLESS AND SO PROUD,Surprised
1485,2000 90 if we pretend like I dont have drunkdazed on repeat,Surprised
1486,txt I was about to say lol. I would not be surprised at a,Surprised
1487,I am speechless oh my god this is breath taking really stunning work love  purple heart   bat,Surprised
1488,I havent got a clue whats going on with Twitter today. Its very glitchy. Keeps telling me Whoops You already t,Surprised
1489,jane We need more of you. kinda speechless,Surprised
1490,Oh A effects fan then I can understand that. I feel so amazed by amazing cg and such too. Not exa,Surprised
1491,Im speechless  face without mouth  FieldOfDreamsGame,Surprised
1492,I swear I just dey look I was confused and dazed at the same time.,Surprised
1493, surprised  what god can do exist  face with tears of joy,Surprised
1494,Ive actually been surprised by how many inhouse agencies continue to do timesheets Guess we will never settle the debate  pensive face,Surprised
1495,TheWhitechapel Hi momma like to ask if I can please get follow back Please. I love you and Sean,Surprised
1496, WHAT YOURE ALMOST AS TALL AS ME You radiate girl energy Im AMAZED,Surprised
1497,us back in the day,Surprised
1498,. GENUINELY SPEECHLESS,Surprised
1499,13s it would be...an honor.she pauses for a minute dazed.,Surprised
1500,Italy Dazed as usual Yes understood If its just that I think I can do it if I try,Surprised
1501,Just woke up from this long ass nap dazed and confused  face with spiral eyes  im bouta soke and watch hunterxhunter,Surprised
1502,im. speechless. youre a goddess,Surprised
1503,yeah yeah makes u go speechless doesnt it,Surprised
1504,Their incompetence is on another level Im speechless atp,Surprised
1505, finally speechless,Surprised
1506,5SOS those lyrics just cannot be praised enough youre an amazing lyricist and of course to mencion the beaut,Surprised
1507,Ill take the praises but no starship I cant take participating in 1 x pepsi campaign as several advertisements,Surprised
1508,I was left speechless by a 9 or 10 yo kid and just said cool  cowboy hat face  kdjaidhsaj if my student knew Im a kpoper too loudly crying face  we s,Surprised
1509,Mannnnn I just watched them 3 episodes and I am speechless.,Surprised
1510,If I get this completely right Ill be amazed tbf,Surprised
1511,I Watched Episode 1 The Premiere Of WhatIf And It Was So Good Peggy Became Captian Carter And The Costume Was So S,Surprised
1512,walk thru a walmart in the midwest and try to distinguish betw somali haitian ghanian,Surprised
1513,DCTitans is idk Im speechless.,Surprised
1514,NOT FU YANING BEING AMAZED NOW.....,Surprised
1515,voidlight THATS SO FUCKED UP  thank u so much for this insider knowledge i had no idea but unfortunately i,Surprised
1516,Im amazed that works.  Does it really work,Surprised
1517,2613   Whats crazy is that I wish she was lying but y,Surprised
1518,haze dude in like a couple episodes theres literally a scene when he puts rings on his hands  face exhaling  flushed face,Surprised
1519,Lucifer Wow.... speechless terus face with tears of joy  face with tears of joy  face with tears of joy,Surprised
1520,akeno looks so lost and dazed all the time ,Surprised
1521,Im still surprised   Im really looking forward to seeing his cha cha  rolling on the floor laughing,Surprised
1522,Jade Bird The upbeat tone of my album is weird Jade Bird has confessed to being surprised by the upbeat tone of Different Kinds of Light.,Surprised
1523,Lol these FieldOfDreamsGame announcers are amazed about corn.,Surprised
1524,Why am I not surprised that one of the first replies I see is something about 1984,Surprised
1525,Nat i am SPEECHLESS this is literally so pretty,Surprised
1526,If you were 4 now in 2021 that boy would still be allowed to do what h,Surprised
1527,Deeply amazed by the 450 around ke predictions. Chill. Sab Bradman nhi baithe yahan. Kal accha kiya matlab ye nhi aaj bhi makkhan hoga.,Surprised
1528,Speechless  pleading face,Surprised
1529,what did anyone think the effing Taliban was going to do   is anyone surprised,Surprised
1530,did drip coffee for the first time this morning and im amazed,Surprised
1531,mery fuckmas to all probably die down lol cause im literally speechless right now,Surprised
1532,clc are disbanding  i mean im not surprised but at the same time its hard to believe theyre over ,Surprised
1533,Drunk  Dazed by Enhypen Vh1Playlist,Surprised
1534,Stargirl the series surprised me honestly. Its actually quite good. Well developed and the VFX work is not bad. I,Surprised
1535,Lad you would be surprised whos possibly GOING. Dont wish hard as your boat may depart.,Surprised
1536,Z23 Its Germany is anyone surprised theyve ended up where they are,Surprised
1537,of course,Surprised
1538,THIS IS SO BEAUTIFUL IM SPEECHLESS,Surprised
1539,He did look dazed and confused.,Surprised
1540,2 Surprised Full of clowns,Surprised
1541,I wont be silencedYou cant keep me quietWont tremble when you try itAll I know is I wont go speechlessCaus,Surprised
1542,Coppola Surprised you dont forget its bait and eat it yourself with that pea brain ya got,Surprised
1543,the creatures that walk into this club i be amazed.,Surprised
1544,Im glad youre much better than you have been. Hopefully the dazed feeling will start to ease soon xx,Surprised
1545,I just discovered   thanks to  alternatewolf.And I am amazed.  pleading face,Surprised
1546,Try IDFC First Bank and see the experience .You will be surprised Its as good as a fintech ,Surprised
1547,Its pretty hard to know what your doing when your being punched in the face overampover again,Surprised
1548,33house II..Hes speechless.,Surprised
1549,Disrupted Somehow I am not surprised. Having predicted that this would happen it is depressing to see it confirmed.,Surprised
1550,Luke 122And when he came out he could not speak unto them and they perceived that he had seen a vision in the,Surprised
1551,drunken     FUCK NO I CANT WRITE DEEP WORDS,Surprised
1552,When you tell me you dont want a relationship then get surprised when I dont give relationship level effort Im l,Surprised
1553,18  55224206  2173  13    24189161    221,Surprised
1554,She was almost speechless,Surprised
1555,Also just gotta say   youre voice while it always held a special place youve really given youre all on,Surprised
1556,Still Dazed and Confused as to why Serial LiarPerjurer Quisling Dr Fauci is Not in Prison.If we had an Uncompromi,Surprised
1557,Hahaha I know thats right. I wasam amazed at their capacity for self abuse and hard work.,Surprised
1558,333Laydeee Im surprised you even got to see a Doctor  They are covid obsessed No other illnesses or ailments exist in 2021  rolling on the floor laughing,Surprised
1559,Vh1Playlist  Drunk Dazed,Surprised
1560,Ive been treated like shit my whole life  by so called friends family and significant others. So if you start ge,Surprised
1561,cast Such a tough draft.   So many great movies but just not enough room in contest.  Like casino dazed and,Surprised
1562,THE WHITE OUTFIT IM SPEECHLESS,Surprised
1563,Speechless  person gesturing OK mediumlight skin tone ...,Surprised
1564,gab im literally speechless. this is the most beautiful thing ever. your best song and mv. i said it.,Surprised
1565,Still made it to work with 7 minutes to spare Teenage me would be amazed.,Surprised
1566,bentar bro gue msh speechless,Surprised
1567,Fanart   HE ALWAYS LOOKS SO GOOD IN YOUR STYLE AHHH THE SMILES ARE SO CUTE,Surprised
1568,I am always amazed how convoluted and userhostile adbuying interfaces are... I guess theyre still designed to keep most people out.,Surprised
1569,dazed 35k,Surprised
1570,Ive been working with the same team for the past 9 months and they still act surprised whenever I react to a call,Surprised
1571,Darcy I have to get chicken stuff there and its like going to a maga rally every time. Employees  inclu,Surprised
1572,blackstock One thing that surprised me is that absence of discussion about the implications of being unvaccin,Surprised
1573,They are all in it together  I wont be surprised if clarion donate money toward running the reg,Surprised
1574,Dont be surprised if Willian starts today  face with tears of joy,Surprised
1575,drunkdazed 5x a day jk,Surprised
1576,louis tomlinsons voice is so unreal that i will be amazed the day i go to see him in a show,Surprised
1577,SanjayManjrekar on KL Rahul  He flopped in Tests and getting chances because of white ball cricket and IPL. on,Surprised
1578,George that was foul vile I lh,Surprised
1579,DrunkDazed your next,Surprised
1580,But Lukes lyrics skills The whole album has immaculate lyrics I have no words as someone who writes Im honestly so amazed  5SOS,Surprised
1581,0712 Im speechless.,Surprised
1582,slip away i am speechless,Surprised
1583,Ive been amazed throughout this pandemic how we continually combine arguments between science safe,Surprised
1584,PARTNYA ABAH JINHO ALWAYS LEFT ME SPEECHLESS loudly crying face,Surprised
1585,SariddaHope Given taken drunk dazed e fever sono in assoluto le mie fav,Surprised
1586,91521 Im as shocked as you are... speechless.,Surprised
1587,6   Then Im surprised that fishermen arent kicking off about this.,Surprised
1588,i wouldnt be surprised if hes wearing extensions,Surprised
1589,Im watching Canadian Premier League soccer because its on and airing live and Im completely amazed at how qui,Surprised
1590,Im speechless LMFAO,Surprised
1591,Hammond amazed and with an expression,Surprised
1592,THE. GAGA. VIBES. IM. SPEECHLESS. nottoday,Surprised
1593, Drunk dazed,Surprised
1594,Persistence is the most underrated quality. Be persistent yet respectful and youll be amazed at the doors that open as a result.,Surprised
1595,I STILL AMAZED AS HOW THEY WERE ABLE TO DO THIS I need some behind the scenes videos,Surprised
1596,LCSJust going to come out with it.C9WIN 30 GGCloud9 should be eager to prove MSI and their offseason move,Surprised
1597,not for sale fever drunk dazed dkk so addictive  loudly crying face  loudly crying face  hundred points,Surprised
1598,Surprised the world didnt tear apart with so much awesome beard in one place,Surprised
1599,7 Wow so Id imagine wed be in the c league  Sorry to hear you guys are at the top though  surprised,Surprised
1600,kiara  dir    18  shabbir  333  ,Surprised
1601,And you had to take a gorgeous ass picture cause fuck yeah safety is hot af  clapping hands mediumlight skin tone  clapping hands mediumlight skin tone  and you are too,Surprised
1602,Yvonne Ridley said in her bookIn the Hands of the Taliban that while she was in captivity she was treated with,Surprised
1603,Wasnt necessarily upset I was surprisedacross all of the football media I consume Chelsea were sudd,Surprised
1604,And we are surprised because ....,Surprised
1605,left you speechless huh,Surprised
1606,Raven acid bath princess and tara,Surprised
1607,Speechless. I wish there was something to say.,Surprised
1608,34  99 Yes I get that i could trll it was not using a E3 ligase ligand. I Was just amazed of the si,Surprised
1609,I be so amazed at Black women with thick full hair. Love it bc mine is thin amp trash.,Surprised
1610,4everJames I literally watch that performance everyday and Im still amazed each time  loudly crying face,Surprised
1611,Vh1playlist drunk dazed by  members,Surprised
1612,Lmaooo facts Now they speechless,Surprised
1613,1Lead           Daily News Digest that keeps us kn,Surprised
1614,Hhow does my colleague know all our stans Im... Scared but amazed but IN AWE...I dont think Ive ever outright,Surprised
1615,2   I think I would have been speechless and just stared at her amazing eyes  grinning face with sweat,Surprised
1616,Its common knowledge that testing commissions cant keep up with new drugs and masking agents in spo,Surprised
1617,Forced to work Saturday well color me SURPRISED....  face with rolling eyes,Surprised
1618,How was the bubblegum pop band one direction allowed to sing little white lies and no control Im still amazed in 2021,Surprised
1619,drunkdazed  enhypen,Surprised
1620,wts lfb ph tbz the boyz sangyeon chanhee stealer chase dazed 3rd gen kit film fest pc photocard,Surprised
1621,Youre still one of the best moms out there. One of the best lovers.  One of the best friends.And as a friend I,Surprised
1622,1 Shud be speechless budget..,Surprised
1623,but jin and hobi got different in real life i was speechless,Surprised
1624,Ive been draining Mark for days and hes too dazed to even notice  smiling face with horns,Surprised
1625,RD Just wow smiling face with hearteyes  Divya youre amazing in this. Amazed by her look. DivyaAgrawal,Surprised
1626,Ebuka really took Prince under his wing i wont be surprised if he helped to align him with Samsung Bbnaija,Surprised
1627,Please please play DRUNKDAZED by ENHYPEN  Vh1Playlist,Surprised
1628,Are you surprised  face with tears of joy,Surprised
1629,Ariel and Ursula  face with hand over mouth,Surprised
1630,At this point Im actually more surprised when a potential place to rent is NOT a scam on Craigslist. I have less s,Surprised
1631,Reality really hasnt set in yet. Im just speechless rn,Surprised
1632,Tays Never you are beautiful inside and out  red heart,Surprised
1633,Claiming that the worst human beings limit what decent people can have is lying behavior.In music industry was a,Surprised
1634,Had similar thoughts. Surprised RET is not rising up to the occasion so that we can see it in action,Surprised
1635,Im surprised to see how popular Edge is,Surprised
1636,yena live yujin for dazed pvl game 3  ALL AT THE SAME TIME WHAT THE FUCC,Surprised
1637,Stunned and amazed,Surprised
1638,Angie Dickinson amp Divine,Surprised
1639,surprised to see a new font and neutralmuted icons on twitter. any thoughts  thinking face,Surprised
1640,DhoopKiDeewar make me speechless..My Vishal boy deserves love only.. loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face My Sara baby waits for him.. broken heart  broken heart  broken heart  broken heart  broken heart  broken heart ,Surprised
1641, drunk dazed lets be besties,Surprised
1642,Amazed to still be hearing people are dutifully self isolating after being pinged when our own PM has now openly gi,Surprised
1643,You know theres a Fighting Dojo in Saffron City The Pokmon I had with me were all really surprised,Surprised
1644,7men    pleading face  Thank you. Im sort of amazed by the number of Hobi guesses here  sparkles,Surprised
1645,OBX2 was absolutely wild Im speechless,Surprised
1646,20bluejays drunkdazed,Surprised
1647,Imwe guys mkushi prison did an ivory on ELC  rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing  am amazed  clapping hands .,Surprised
1648,Something like this and he craved more. Kacchan helped Izuku off his snout dripping in his juices. The werewolf l,Surprised
1649,Tali finally had me to herself. She was surprised how big I was. Rest assured I took care of her good bf am I ,Surprised
1650,Even though I was a little bit surprised haha,Surprised
1651,im speechless after hanging out with an old friend ok thread of things shes said,Surprised
1652,im speechless at ur horrible writing who tf thought it was a good idea to have batman kill the joker,Surprised
1653,antre     surprised,Surprised
1654,I watched it for the first time this summer. My wife and I were surprised about how good it was.,Surprised
1655,Im surprised seeing Fernandes in your selection,Surprised
1656,Drunk Dazed,Surprised
1657,I was so amazed watching that first season that this was something on the CBC on my parents TV,Surprised
1658,Wow this is gorgeous. Im speechless. Thank you so much for this  you did an amazing job,Surprised
1659,My ability to be amazed by the stupidity has been consumed,Surprised
1660,baby Typical United. Dont be surprised to see Sancho on the bench tomorrow,Surprised
1661,No TitansSeason3 in LATAM... yes speechless as well.,Surprised
1662,Dazed and Confused being left out of these lists is nuts,Surprised
1663,waves I appreciate all three of them right but Sanji with the suit and the cig and is cautious about his hand,Surprised
1664,Its not over yet I wouldnt be surprised if Afghan gets reinvaded and the taliban lose their progress in a month,Surprised
1665,Speers I would have thought that you cared and were rational as far as climate change is concerned. Obviousl,Surprised
1666,I am surprised by the number of tweets people write. Even I have many tweet ideas but then I sleep while choosing what to write  grinning face with sweat  person shrugging NoIdea,Surprised
1667,05778117    6  61          1013 Yes,Surprised
1668,members   Jake Feelin drunkdazed  rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing,Surprised
1669,Of course Adam must know about the making love thing. So he asks. And well in the end Tadashi and Adam give them f,Surprised
1670,If I have some thoughts to write and unmotivated to get paper or notebook google keep notes is the key Im amazed,Surprised
1671,Those employed by a school shouldnt post things like unmuzzle the kids and spread false information when were e,Surprised
1672,Kuchh din phle jab govt. ar twitter k bich hangama ho rha tha tab to bhut uchhal uchhal ke Twitter ke,Surprised
1673,milgram spoilers  smoking and drinking certainly are up there but some are also willing to do crime in order to,Surprised
1674,dazed and tired were still standingalways anxious somehow breathing,Surprised
1675,Thats a purler and the fact the horse looks dazed tells everything. Who was the muppet on top,Surprised
1676,James and I put each other through the kind of reckless passions Gwendolyn once talked about joy and anger and des,Surprised
1677,I was actually surprised how emotional I was watching it last night.,Surprised
1678,Citizen   And you cant possibly be surprised. Kids in a candy store.aka taxpayer money,Surprised
1679,Speechless you got me x Beyonc  weary face,Surprised
1680,Hahaha the ones who say that line are usually the ones who dont expect to get yeeted in the first plac,Surprised
1681,Yes I believe they did it to   recent book Speechless controlling words controll,Surprised
1682,Youve left me speechless.,Surprised
1683,mplings I am speechless,Surprised
1684,Dazed and ConfusedFast Times at Ridgemont HighSinglesSnatchReservoir Dogs Lock Stock and Two Smoking BarrelsGoodfellas,Surprised
1685,Can confirm he absolutely wrecked my shit  drooling face Im speechless,Surprised
1686,enhypen drunk dazed,Surprised
1687,4reuminct   SPEECHLESS,Surprised
1688,I am thrilled and amazed whenever I see something like that Huge  Congrats. I am excited to welcome more people to Glyph Punks.,Surprised
1689,Theres something bout you thats got me dazed and confused,Surprised
1690,jaeminbar is rich rICH damn im so amazed all for na jaemin indeed,Surprised
1691,Im just surprised its not a bunch of people paler than the moon,Surprised
1692,Mewtwo can float though. He just floats up and can dodge the piss scent without being dazed,Surprised
1693,waves SharkY is loyal to Zoro no cap  billed cap,Surprised
1694,vohra I was really surprised when Shami came before Ishant.,Surprised
1695,This has been going on for years with every party in Government  not sure why people are surprised or think it is new,Surprised
1696,im so speechless,Surprised
1697,speechless omgg felicidadeslt3,Surprised
1698,Im still amazed they launched this rocket in the first attempt at fueling it. No scrubs. They did,Surprised
1699,I dont know. But I remember being surprised that every city didnt have its own form,Surprised
1700,dawg at the end i was speechless n my moms was ko next to me i felt bad she missed history,Surprised
1701,im literally speechless,Surprised
1702, un album avec Miss You More Roulette Witness Save As Draft no i think Im alright  smiling face with hearts,Surprised
1703,koh  zamuel191   Wow a double consecutive tweets yet u still havent answered a simple yes or,Surprised
1704,Omg Im speechless,Surprised
1705,the film is speechless and is set to the countrys soundscapes with its climax featuring an acoustic version of th,Surprised
1706,If you know Afghan history then you arent surprised. This was always the end result. It was obvious,Surprised
1707,The way Beibers voice had no depth and contributed absolutely nothing to the Essence remix  face with rolling eyes . Cant say Im surprised yes,Surprised
1708,He respects her  Yall should try it with yall women and stop being salty af  And women.,Surprised
